Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1416	-1274.801	-1489.348	214.5472	1.183332	1.640562	0.648468	0.351532	2.558015
1422	-1275.63	-1489.917	214.2871	1.0803	2.991691	0.648468	0.351532	2.333552
1428	-1276.671	-1491.686	215.0146	1.105884	1.593225	0.603545	0.396455	2.333552
1434	-1277.614	-1492.064	214.4504	1.017602	3.110715	0.603545	0.396455	2.237244
1440	-1280.005	-1494.337	214.3324	1.007344	3.43407	0.609578	0.390422	2.237244
1446	-1273.968	-1489.176	215.2077	1.007344	1.61678	0.58193	0.41807	2.262605
1452	-1283.137	-1497.075	213.9382	1.11559	2.148347	0.58193	0.41807	2.782403
1458	-1282.587	-1497.154	214.5678	1.030152	1.964138	0.64908	0.35092	2.512075
1464	-1288.29	-1503.085	214.7952	0.9820565	1.680413	0.64908	0.35092	2.512075
1470	-1279.655	-1493.136	213.4815	1.051957	2.646433	0.664949	0.335051	2.943829
1476	-1275.02	-1488.864	213.8446	0.9057739	2.137963	0.664949	0.335051	2.969489
1482	-1277.496	-1491.998	214.502	0.9025559	3.031084	0.556525	0.443475	2.299174
1488	-1281.382	-1496.608	215.2259	1.105199	2.28921	0.650255	0.349745	1.92023
1494	-1285.31	-1500.892	215.5823	1.474936	1.564734	0.549176	0.450824	1.723758
1500	-1287.122	-1501.873	214.751	1.474936	2.249798	0.656556	0.343444	2.004785
1506	-1309.567	-1524.403	214.8355	1.186209	2.727359	0.656556	0.343444	1.983522
1512	-1297.353	-1512.395	215.0422	1.306656	2.158252	0.635198	0.364802	1.955843
1518	-1305.604	-1521.117	215.5125	1.401541	2.724299	0.575301	0.424699	1.343137
1524	-1294.742	-1510.772	216.0302	1.264939	1.811088	0.644318	0.355682	1.42813
1530	-1292.618	-1507.766	215.1481	1.263536	2.429955	0.591448	0.408552	1.815761
1536	-1296.439	-1511.516	215.0771	1.282064	2.211559	0.549813	0.450187	1.929263
1542	-1292.866	-1508.691	215.8251	1.40344	2.211559	0.650893	0.349107	1.295498
1548	-1290.891	-1506.866	215.9745	1.477987	2.26293	0.6623	0.3377	1.077611
1554	-1303.026	-1517.826	214.7998	1.08129	2.240143	0.668209	0.331791	2.233901
1560	-1312.966	-1528.397	215.4309	1.828434	3.333027	0.66197	0.33803	0.7514733
1566	-1310.29	-1525.63	215.3395	1.829805	3.314834	0.634712	0.365288	0.8776208
1572	-1304.17	-1519.644	215.4737	1.812855	3.314834	0.686449	0.313551	0.7200688
1578	-1308.158	-1523.8	215.6417	1.812855	2.898568	0.653587	0.346413	0.7267453
1584	-1290.32	-1506.464	216.1437	1.78699	1.979521	0.656856	0.343144	0.7078728
1590	-1293.084	-1509.289	216.2042	1.78699	1.979521	0.609243	0.390757	0.5638418
1596	-1276.239	-1491.552	215.3131	2.069202	3.258909	0.552441	0.447559	0.4711748
1602	-1274.616	-1490.835	216.2191	2.110648	1.47	0.610835	0.389165	0.4459883
1608	-1283.995	-1499.213	215.2174	2.147771	3.266984	0.610835	0.389165	0.4166456
1614	-1292.637	-1508.788	216.1514	2.051693	1.646842	0.633998	0.366002	0.4436338
1620	-1301.29	-1516.961	215.6712	2.123852	2.348063	0.742044	0.257956	0.4916091
1626	-1292.724	-1508.266	215.5416	2.123852	2.592032	0.590585	0.409415	0.437207
1632	-1303.004	-1518.3	215.2956	1.068253	1.806723	0.668226	0.331774	2.084128
1638	-1294.493	-1508.633	214.1395	1.189193	2.726127	0.668226	0.331774	2.432307
1644	-1292.813	-1508.802	215.9893	1.271342	2.002358	0.626144	0.373856	1.364209
1650	-1295.855	-1511.033	215.1776	2.364743	2.684712	0.551298	0.448702	0.318426
1656	-1293.685	-1509.197	215.5115	2.313866	2.077116	0.688556	0.311444	0.295669
1662	-1282.014	-1497.671	215.6574	2.313866	1.869159	0.583117	0.416883	0.3131058
1668	-1299.849	-1514.674	214.8242	2.313866	3.593442	0.533387	0.466613	0.2945833
1674	-1290.302	-1505.786	215.4837	2.324468	2.104877	0.559061	0.440939	0.2945833
1680	-1280.436	-1495.568	215.1323	2.555255	2.104877	0.540113	0.459887	0.229039
1686	-1299.065	-1513.999	214.9348	2.4347	3.044317	0.541722	0.458278	0.3066483
1692	-1296.066	-1511.018	214.952	2.42342	3.044317	0.616714	0.383286	0.3114306
1698	-1296.568	-1511.585	215.0165	2.42342	2.822258	0.660468	0.339532	0.2878573
1704	-1309.018	-1524.616	215.5977	2.380131	1.677567	0.677902	0.322098	0.24126
1710	-1307.318	-1520.591	213.2733	0.7222529	1.535729	0.654794	0.345206	3.638547
1716	-1281.565	-1495.121	213.5558	0.813981	1.326337	0.654794	0.345206	3.513796
1722	-1288.131	-1501.946	213.8143	0.7367601	1.326337	0.654794	0.345206	3.407835
1728	-1293.306	-1506.003	212.6966	0.6713034	1.724406	0.570641	0.429359	3.925316
1734	-1295.167	-1508.468	213.3017	0.8897741	1.433213	0.572945	0.427055	3.568848
1740	-1303.344	-1518.39	215.0458	2.688343	1.83893	0.677901	0.322099	0.1892234
1746	-1303.169	-1518.658	215.4889	2.415362	1.83893	0.588292	0.411708	0.2567224
1752	-1323.301	-1536.308	213.0063	0.8281655	1.271177	0.68336	0.31664	3.849735
1758	-1311.906	-1525.138	213.2322	0.7629549	3.135335	0.593641	0.406359	3.137712
1764	-1290.641	-1505.367	214.7266	1.031598	1.460907	0.648619	0.351381	2.620638
1770	-1291.287	-1504.84	213.5529	0.9124986	1.395462	0.648619	0.351381	3.42598
1776	-1294.134	-1508.499	214.3641	0.8489177	1.436732	0.60574	0.39426	2.963847
1782	-1301.976	-1515.625	213.6494	0.8489177	2.391286	0.60574	0.39426	3.039853
1788	-1282.476	-1496.502	214.0263	1.035129	2.605454	0.515435	0.484565	2.633916
1794	-1306.34	-1522.402	216.0622	1.262512	1.079952	0.544328	0.455672	1.812731
1800	-1297.386	-1511.881	214.4947	1.277138	2.525717	0.617757	0.382243	2.210263
1806	-1281.421	-1495.878	214.4577	1.102005	1.122103	0.560754	0.439246	2.912768
1812	-1279.125	-1493.193	214.0678	0.9295041	1.861037	0.590243	0.409757	2.918749
